Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2024-05-02,One Arm Cable Row,Back,32.5,kgs,12,,,
2024-05-02,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-05-02,One Arm Cable Row,Back,32.5,kgs,12,,,
2024-05-05,Seated Dumbbell Press,Shoulders,12.0,kgs,15,,,
2024-05-05,Seated Dumbbell Press,Shoulders,16.0,kgs,10,,,
2024-05-05,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,
2024-05-05,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,
2024-05-05,One Arm Cable Lat Pulldown,Back,35.0,kgs,12,,,
2024-05-05,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,
2024-05-05,One Arm Cable Lat Pulldown,Back,40.0,kgs,10,,,
2024-05-05,One Arm Cable Lat Pulldown,Back,35.0,kgs,12,,,
2024-05-05,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,
2024-05-05,One Arm Cable Lat Pulldown,Back,35.0,kgs,10,,,
2024-05-06,Seated Machine Fly,Chest,50.0,kgs,12,,,
2024-05-06,Seated Machine Fly,Chest,60.0,kgs,12,,,
2024-05-06,Seated Machine Fly,Chest,60.0,kgs,12,,,
2024-05-06,Seated Machine Fly,Chest,60.0,kgs,8,,,
2024-05-06,Seated Machine Fly,Chest,55.0,kgs,9,,,
2024-05-09,Barbell Squat,Legs,20.0,kgs,12,,,
2024-05-09,Barbell Squat,Legs,60.0,kgs,10,,,
2024-05-09,Barbell Squat,Legs,80.0,kgs,10,,,
2024-05-09,Flat Barbell Bench Press,Chest,20.0,kgs,15,,,
2024-05-09,Barbell Squat,Legs,80.0,kgs,10,,,
2024-05-09,Barbell Squat,Legs,80.0,kgs,10,,,
2024-05-09,Barbell Squat,Legs,80.0,kgs,8,,,
2024-05-09,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,12,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,7,,,
2024-05-09,Dumbbell Delt Raise,Shoulders,12.5,kgs,14,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2024-05-09,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-05-09,Flat Barbell Bench Press,Chest,80.0,kgs,5,,,
2024-05-09,Rope Push Down,Triceps,25.0,kgs,12,,,
2024-05-09,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-05-09,Rope Push Down,Triceps,25.0,kgs,12,,,
2024-05-09,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-05-09,Rope Push Down,Triceps,25.0,kgs,12,,,
2024-05-09,Crunch Machine,Abs,50.0,kgs,12,,,
2024-05-09,Crunch Machine,Abs,50.0,kgs,12,,,
2024-05-09,Crunch Machine,Abs,50.0,kgs,12,,,
2024-05-10,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-10,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-10,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-10,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-10,Rear Delt Machine Fly,Shoulders,65.0,kgs,12,,,
2024-05-10,Seated Machine Fly,Chest,55.0,kgs,14,,,
2024-05-10,Seated Machine Fly,Chest,65.0,kgs,12,,,
2024-05-10,Seated Machine Fly,Chest,65.0,kgs,12,,,
2024-05-10,Rear Delt Machine Fly,Shoulders,65.0,kgs,11,,,
2024-05-10,Seated Machine Fly,Chest,65.0,kgs,12,,,
2024-05-10,Rear Delt Machine Fly,Shoulders,60.0,kgs,12,,,
2024-05-10,Rear Delt Machine Fly,Shoulders,60.0,kgs,11,,,
2024-05-18,Flat Barbell Bench Press,Chest,20.0,kgs,15,,,
2024-05-18,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2024-05-18,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-18,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-18,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2024-05-18,Flat Barbell Bench Press,Chest,75.0,kgs,9,,,
2024-05-18,Flat Barbell Bench Press,Chest,75.0,kgs,8,,,
2024-05-18,Flat Barbell Bench Press,Chest,75.0,kgs,8,,,
2024-05-18,Barbell Squat,Legs,20.0,kgs,10,,,
2024-05-18,Barbell Squat,Legs,60.0,kgs,10,,,
2024-05-18,Barbell Squat,Legs,90.0,kgs,10,,,
2024-05-18,Barbell Squat,Legs,90.0,kgs,8,,,
2024-05-18,Barbell Squat,Legs,90.0,kgs,8,,,
2024-05-18,Barbell Squat,Legs,90.0,kgs,8,,,
2024-05-18,Barbell Squat,Legs,90.0,kgs,5,,,
2024-05-18,Dumbbell Preacher Curl,Biceps,14.0,kgs,10,,,
2024-05-18,Chin Up,Back,1.0,kgs,10,,,
2024-05-18,Chin Up,Back,1.0,kgs,10,,,
2024-05-18,Chin Up,Back,1.0,kgs,8,,,
2024-05-18,Chin Up,Back,1.0,kgs,5,,,
2024-05-18,Crunch Machine,Abs,55.0,kgs,12,,,
2024-05-18,Crunch Machine,Abs,55.0,kgs,12,,,
2024-05-18,Crunch Machine,Abs,50.0,kgs,12,,,
2024-05-19,One Arm Cable Row,Back,25.0,kgs,12,,,
2024-05-19,One Arm Cable Row,Back,40.0,kgs,12,,,
2024-05-19,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-19,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-19,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-19,Cable Parallell Delt Raise,Shoulders,7.5,kgs,8,,,
2024-05-19,Cable Parallell Delt Raise,Shoulders,5.0,kgs,12,,,
2024-05-19,Cable Parallell Delt Raise,Shoulders,5.0,kgs,12,,,
2024-05-19,Cable Parallell Delt Raise,Shoulders,5.0,kgs,12,,,
2024-05-19,Seated Machine Fly,Chest,55.0,kgs,12,,,
2024-05-19,Seated Machine Fly,Chest,70.0,kgs,12,,,
2024-05-19,Seated Machine Fly,Chest,70.0,kgs,12,,,
2024-05-19,Rear Delt Machine Fly,Shoulders,70.0,kgs,8,,,
2024-05-19,Seated Machine Fly,Chest,70.0,kgs,10,,,
2024-05-19,Seated Machine Fly,Chest,65.0,kgs,5,,,
2024-05-19,EZ-Bar Curl,Biceps,31.0,kgs,8,,,
2024-05-19,EZ-Bar Preacher Curl,Biceps,31.0,kgs,8,,,
2024-05-19,EZ-Bar Preacher Curl,Biceps,26.0,kgs,10,,,
2024-05-19,EZ-Bar Preacher Curl,Biceps,26.0,kgs,10,,,
2024-05-19,EZ-Bar Preacher Curl,Biceps,26.0,kgs,10,,,
2024-05-19,Greggan Abdominal Assault,Abs,,,,0.0,m,0:02:00
2024-05-19,Greggan Abdominal Assault,Abs,,,,0.0,m,0:04:00
2024-05-22,Muscle Up,Back,1.0,kgs,4,,,
2024-05-22,Muscle Up,Back,1.0,kgs,3,,,
2024-05-22,Muscle Up,Back,1.0,kgs,3,,,
2024-05-22,Muscle Up,Back,1.0,kgs,3,,,
2024-05-22,Muscle Up,Back,1.0,kgs,3,,,
2024-05-22,Muscle Up,Back,1.0,kgs,2,,,
2024-05-22,Pull Up,Back,1.0,kgs,6,,,
2024-05-22,Pull Up,Back,1.0,kgs,10,,,
2024-05-22,Greggan Abdominal Assault,Abs,,,,0.0,m,0:04:00
2024-05-22,Greggan Abdominal Assault,Abs,,,,0.0,m,0:04:00
2024-05-30,Flat Barbell Bench Press,Chest,20.0,kgs,15,,,
2024-05-30,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2024-05-30,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-30,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-30,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2024-05-30,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2024-05-30,Flat Barbell Bench Press,Chest,80.0,kgs,7,,,
2024-05-30,Flat Barbell Bench Press,Chest,70.0,kgs,10,,,
2024-05-30,One Arm Cable Row,Back,25.0,kgs,12,,,
2024-05-30,One Arm Cable Row,Back,40.0,kgs,12,,,
2024-05-30,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-30,One Arm Cable Row,Back,35.0,kgs,12,,,
2024-05-30,One Arm Cable Row,Back,35.0,kgs,13,,,
2024-05-30,Seated Machine Fly,Chest,55.0,kgs,12,,,
2024-05-30,Seated Machine Fly,Chest,70.0,kgs,12,,,
2024-06-08,Pushup,Chest,0.0,kgs,20,,,
2024-06-08,Pushup,Chest,0.0,kgs,20,,,
2024-06-08,Pushup,Chest,0.0,kgs,20,,,
2024-06-08,Pushup,Chest,0.0,kgs,17,,,
2024-06-08,Pushup,Chest,0.0,kgs,17,,,
2024-06-08,Pushup,Chest,0.0,kgs,15,,,
2024-06-08,Pushup,Chest,0.0,kgs,15,,,
2024-06-08,Pushup,Chest,0.0,kgs,15,,,
2024-06-08,Pushup,Chest,0.0,kgs,15,,,
2024-06-08,Pushup,Chest,0.0,kgs,13,,,
2024-06-08,Pushup,Chest,0.0,kgs,13,,,
2024-06-08,Pushup,Chest,0.0,kgs,13,,,
2024-06-08,Pushup,Chest,0.0,kgs,7,,,
2024-06-09,Pull Up,Back,1.0,kgs,10,,,
2024-06-09,Pull Up,Back,1.0,kgs,8,,,
2024-06-09,Pull Up,Back,1.0,kgs,6,,,
2024-06-09,Pull Up,Back,1.0,kgs,7,,,
2024-06-09,Pull Up,Back,1.0,kgs,6,,,
2024-06-09,Pull Up,Back,1.0,kgs,6,,,
2024-06-09,Pull Up,Back,1.0,kgs,5,,,
2024-06-09,Chin Up,Back,1.0,kgs,6,,,
2024-06-09,Chin Up,Back,1.0,kgs,6,,,
2024-06-09,Chin Up,Back,1.0,kgs,5,,,
2024-06-09,Chin Up,Back,1.0,kgs,5,,,
2024-06-09,Chin Up,Back,1.0,kgs,5,,,
2024-06-09,Chin Up,Back,1.0,kgs,6,,,
2024-06-09,Chin Up,Back,1.0,kgs,5,,,
2024-06-09,Chin Up,Back,1.0,kgs,6,,,
2024-06-09,Chin Up,Back,1.0,kgs,7,,,
2024-06-09,Chin Up,Back,1.0,kgs,3,,,
2024-06-10,Seated Dumbbell Press,Shoulders,12.0,kgs,15,,,
2024-06-10,Seated Dumbbell Press,Shoulders,16.0,kgs,12,,,
2024-06-10,Seated Dumbbell Press,Shoulders,18.0,kgs,12,,,
2024-06-10,Seated Dumbbell Press,Shoulders,18.0,kgs,11,,,
2024-06-10,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,
2024-06-10,Seated Dumbbell Press,Shoulders,18.0,kgs,9,,,
2024-06-10,Glute Drive Machine,Legs,48.0,kgs,15,,,
2024-06-10,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-10,Glute Drive Machine,Legs,68.0,kgs,12,,,
2024-06-10,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-10,Glute Drive Machine,Legs,108.0,kgs,12,,,
2024-06-10,Glute Drive Machine,Legs,118.0,kgs,12,,,
2024-06-10,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-10,Glute Drive Machine,Legs,118.0,kgs,12,,,
2024-06-10,Glute Drive Machine,Legs,138.0,kgs,12,,,
2024-06-10,Dumbbell Delt Raise,Shoulders,12.5,kgs,9,,,
2024-06-10,Glute Drive Machine,Legs,138.0,kgs,7,,,
2024-06-10,Leg Extension Machine,Legs,82.0,kgs,12,,,
2024-06-10,Leg Extension Machine,Legs,109.0,kgs,12,,,
2024-06-10,Leg Extension Machine,Legs,109.0,kgs,12,,,
2024-06-10,Leg Extension Machine,Legs,109.0,kgs,11,,,
2024-06-13,Lat Pulldown,Back,59.0,kgs,12,,,
2024-06-13,Lat Pulldown,Back,109.0,kgs,12,,,
2024-06-13,Lat Pulldown,Back,105.0,kgs,12,,,
2024-06-13,Lat Pulldown,Back,105.0,kgs,10,,,
2024-06-13,Lat Pulldown,Back,105.0,kgs,8,,,
2024-06-15,Seated Dumbbell Press,Shoulders,12.0,kgs,15,,,
2024-06-15,Seated Dumbbell Press,Shoulders,18.0,kgs,12,,,
2024-06-15,Seated Dumbbell Press,Shoulders,18.0,kgs,12,,,
2024-06-15,Seated Dumbbell Press,Shoulders,20.0,kgs,12,,,
2024-06-15,Seated Dumbbell Press,Shoulders,20.0,kgs,9,,,
2024-06-15,Seated Dumbbell Press,Shoulders,18.0,kgs,7,,,
2024-06-15,Seated Row Machine Overhand Grip,Back,64.0,kgs,8,,,
2024-06-15,Seated Row Machine Overhand Grip,Back,68.0,kgs,12,,,
2024-06-15,Seated Row Machine Overhand Grip,Back,68.0,kgs,12,,,
2024-06-15,Seated Row Machine Overhand Grip,Back,68.0,kgs,12,,,
2024-06-15,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-06-15,Bar pushdown,Triceps,20.0,kgs,12,,,
2024-06-15,Bar pushdown,Triceps,32.0,kgs,10,,,
2024-06-15,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-06-15,Bar pushdown,Triceps,32.0,kgs,10,,,
2024-06-15,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-06-15,Bar pushdown,Triceps,32.0,kgs,10,,,
2024-06-15,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2024-06-15,Bar pushdown,Triceps,32.0,kgs,8,,,
2024-06-15,Lying Leg Raise,Abs,1.0,kgs,20,,,
2024-06-15,Lying Leg Raise,Abs,1.0,kgs,20,,,
2024-06-15,Lying Leg Raise,Abs,1.0,kgs,20,,,
2024-06-20,Chest Press Machine,Chest,23.0,kgs,16,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,10,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,10,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,8,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,6,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,8,,,
2024-06-20,Chest Press Machine,Chest,50.0,kgs,3,,,
2024-06-20,Seated Leg Press,Legs,127.0,kgs,12,,,
2024-06-20,Seated Leg Press,Legs,173.0,kgs,10,,,
2024-06-20,Seated Leg Press,Legs,173.0,kgs,10,,,
2024-06-20,Seated Leg Press,Legs,173.0,kgs,10,,,
2024-06-20,Seated Leg Press,Legs,173.0,kgs,10,,,
2024-06-20,Knee Ball Rollouts,Abs,1.0,kgs,13,,,
2024-06-20,Knee Ball Rollouts,Abs,1.0,kgs,12,,,
2024-06-20,Knee Ball Rollouts,Abs,1.0,kgs,12,,,
2024-06-24,Seated Dumbbell Press,Shoulders,12.0,kgs,15,,,
2024-06-24,Seated Dumbbell Press,Shoulders,20.0,kgs,12,,,
2024-06-24,Seated Dumbbell Press,Shoulders,20.0,kgs,10,,,
2024-06-24,Seated Dumbbell Press,Shoulders,18.0,kgs,11,,,
2024-06-24,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,
2024-06-24,Seated Dumbbell Press,Shoulders,18.0,kgs,10,,,
2024-06-24,Lat Pulldown,Back,68.0,kgs,12,,,
2024-06-24,Lat Pulldown,Back,105.0,kgs,12,,,
2024-06-24,Lat Pulldown,Back,105.0,kgs,12,,,
2024-06-24,Lat Pulldown,Back,105.0,kgs,10,,,
2024-06-24,Lat Pulldown,Back,105.0,kgs,9,,,
2024-06-24,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-24,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-24,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-24,Dumbbell Delt Raise,Shoulders,12.5,kgs,12,,,
2024-06-24,Seated Calf Raise Machine,Legs,40.0,kgs,12,,,
2024-06-24,Seated Calf Raise Machine,Legs,45.0,kgs,12,,,
2024-06-24,Seated Calf Raise Machine,Legs,45.0,kgs,12,,,
2024-06-24,Smith Bulgarian Split Squats,Legs,10.5,kgs,12,,,
2024-06-24,Smith Bulgarian Split Squats,Legs,15.5,kgs,12,,,
2024-06-24,Smith Bulgarian Split Squats,Legs,20.5,kgs,12,,,
2024-06-28,Flat Barbell Bench Press,Chest,20.0,kgs,25,,,
2024-06-28,Flat Barbell Bench Press,Chest,40.0,kgs,15,,,
2024-06-28,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2024-06-28,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2024-06-28,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2024-06-28,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2024-06-28,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2024-06-28,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2024-06-28,Flat Barbell Bench Press,Chest,80.0,kgs,9,,,
2024-06-28,Barbell Squat,Legs,20.0,kgs,15,,,
2024-06-28,Barbell Squat,Legs,60.0,kgs,10,,,
2024-06-28,Barbell Squat,Legs,80.0,kgs,5,,,
2024-06-28,Barbell Squat,Legs,100.0,kgs,5,,,
2024-06-28,Barbell Squat,Legs,105.0,kgs,5,,,
2024-06-28,Barbell Squat,Legs,110.0,kgs,5,,,
2024-06-28,Seated Machine Fly,Chest,70.0,kgs,12,,,
2024-06-28,Seated Machine Fly,Chest,80.0,kgs,11,,,
2024-06-28,Seated Machine Fly,Chest,85.0,kgs,5,,,
2024-06-30,Dumbbell Curl,Biceps,14.0,kgs,10,,,
2024-06-30,Dumbbell Curl,Biceps,20.0,kgs,8,,,
2024-06-30,Dumbbell Delt Raise,Shoulders,14.0,kgs,8,,,
2024-06-30,Dumbbell Curl,Biceps,20.0,kgs,7,,,
2024-06-30,Dumbbell Curl,Biceps,20.0,kgs,6,,,
2024-06-30,Dumbbell Delt Raise,Shoulders,14.0,kgs,10,,,
2024-06-30,Dumbbell Delt Raise,Shoulders,14.0,kgs,9,,,
2024-06-30,Rope Push Down,Triceps,30.0,kgs,12,,,
2024-06-30,Rope Push Down,Triceps,32.5,kgs,7,,,
2024-06-30,Rope Push Down,Triceps,30.0,kgs,10,,,
2024-06-30,Seated Row Machine,Back,36.0,kgs,12,,,
2024-06-30,Seated Row Machine,Back,86.0,kgs,9,,,
2024-06-30,Back Extension Machine,Back,70.0,kgs,12,,,
2024-06-30,Seated Row Machine,Back,82.0,kgs,10,,,
2024-06-30,Back Extension Machine,Back,100.0,kgs,12,,,
2024-06-30,Seated Row Machine,Back,82.0,kgs,10,,,
2024-06-30,Triceps Press Machine,Triceps,91.0,kgs,12,,,
2024-06-30,Triceps Press Machine,Triceps,96.0,kgs,12,,,
2024-06-30,Rear Delt Machine Fly,Shoulders,75.0,kgs,9,,,
2024-06-30,Back Extension Machine,Back,100.0,kgs,12,,,
2024-07-02,Flat Barbell Bench Press,Chest,40.0,kgs,15,,,
2024-07-02,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2024-07-02,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2024-07-02,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2024-07-02,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2024-07-02,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2024-07-02,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2024-07-02,Deadlift,Back,50.0,kgs,10,,,
2024-07-02,Lat Pulldown,Back,55.0,kgs,12,,,
2024-07-02,Lat Pulldown,Back,109.0,kgs,12,,,
2024-07-02,Lat Pulldown,Back,109.0,kgs,10,,,
2024-07-02,Lat Pulldown,Back,109.0,kgs,9,,,
2024-07-02,Seated Machine Fly,Chest,80.0,kgs,10,,,
2024-07-02,Seated Machine Fly,Chest,80.0,kgs,7,,,
2024-07-04,Overhead Press,Shoulders,20.0,kgs,15,,,
2024-07-04,Overhead Press,Shoulders,30.0,kgs,8,,,
2024-07-04,Overhead Press,Shoulders,40.0,kgs,10,,,
2024-07-04,Overhead Press,Shoulders,45.0,kgs,7,,,
2024-07-04,Overhead Press,Shoulders,45.0,kgs,7,,,
2024-07-04,Overhead Press,Shoulders,45.0,kgs,6,,,
2024-07-04,Overhead Press,Shoulders,40.0,kgs,8,,,
2024-07-04,Overhead Press,Shoulders,40.0,kgs,6,,,
2024-07-04,Overhead Press,Shoulders,30.0,kgs,7,,,
2024-07-04,Seated Row Machine,Back,59.0,kgs,10,,,
2024-07-04,Seated Row Machine,Back,86.0,kgs,10,,,
2024-07-04,Seated Row Machine,Back,86.0,kgs,8,,,
2024-07-04,Seated Row Machine,Back,82.0,kgs,9,,,
2024-07-04,Between Legs Cable Lat Raise,Shoulders,10.0,kgs,12,,,
2024-07-04,Between Legs Cable Lat Raise,Shoulders,10.0,kgs,7,,,
2024-07-04,Between Legs Cable Lat Raise,Shoulders,7.5,kgs,12,,,
2024-07-04,Rope Push Down,Triceps,32.5,kgs,11,,,
2024-07-04,Pull Up,Back,1.0,kgs,12,,,
2024-07-04,Rope Push Down,Triceps,30.0,kgs,6,,,
2024-07-08,Chin Up,Back,1.0,kgs,19,,,
2024-07-13,Overhead Press,Shoulders,5.0,kgs,20,,,
2024-07-13,Overhead Press,Shoulders,15.0,kgs,12,,,
2024-07-13,Overhead Press,Shoulders,25.0,kgs,10,,,
2024-07-13,Overhead Press,Shoulders,35.0,kgs,10,,,
2024-07-13,Overhead Press,Shoulders,44.0,kgs,8,,,
2024-07-13,Overhead Press,Shoulders,50.0,kgs,6,,,
2024-07-13,Overhead Press,Shoulders,50.0,kgs,6,,,
2024-07-13,Dumbbell Delt Raise,Shoulders,11.0,kgs,12,,,
2024-07-13,Dumbbell Delt Raise,Shoulders,11.0,kgs,10,,,
2024-07-13,Dumbbell Delt Raise,Shoulders,11.0,kgs,10,,,
2024-07-13,Dumbbell Delt Raise,Shoulders,11.0,kgs,10,,,
2024-07-18,Flat Barbell Bench Press,Chest,35.0,kgs,15,,,
2024-07-18,Flat Barbell Bench Press,Chest,50.0,kgs,10,,,
2024-07-18,Flat Barbell Bench Press,Chest,72.0,kgs,10,,,
2024-07-18,Flat Barbell Bench Press,Chest,72.0,kgs,12,,,
2024-07-18,Flat Barbell Bench Press,Chest,72.0,kgs,11,,,
2024-07-18,Flat Barbell Bench Press,Chest,72.0,kgs,12,,,
2024-07-18,Incline Barbell Bench Press,Chest,45.0,kgs,12,,,
2024-07-18,Incline Barbell Bench Press,Chest,55.0,kgs,15,,,
2024-07-18,Incline Barbell Bench Press,Chest,69.0,kgs,11,,,
2024-07-18,Incline Dumbbell Fly,Chest,16.0,kgs,7,,,
2024-07-18,Incline Dumbbell Fly,Chest,13.5,kgs,8,,,
2024-07-18,Incline Dumbbell Fly,Chest,13.5,kgs,8,,,
2024-07-18,Incline Dumbbell Fly,Chest,13.5,kgs,7,,,
2024-07-18,Pushup,Chest,1.0,kgs,15,,,
2024-07-18,Greggan Abdominal Assault,Abs,,,,0.0,m,0:04:00
2024-07-22,Incline Barbell Bench Press,Chest,15.0,kgs,15,,,
2024-07-22,Incline Barbell Bench Press,Chest,35.0,kgs,12,,,
2024-07-22,Incline Barbell Bench Press,Chest,45.0,kgs,12,,,
2024-07-22,Incline Barbell Bench Press,Chest,55.0,kgs,12,,,
2024-07-22,Incline Barbell Bench Press,Chest,65.0,kgs,12,,,
2024-07-22,Incline Barbell Bench Press,Chest,69.0,kgs,12,,,
2024-07-22,Incline Barbell Bench Press,Chest,69.0,kgs,10,,,
2024-07-22,Incline Barbell Bench Press,Chest,69.0,kgs,7,,,
2024-07-22,Dumbbell Delt Raise,Shoulders,11.0,kgs,12,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,10,,,
2024-07-22,Pull Up,Back,1.0,kgs,7,,,
2024-07-22,Pull Up,Back,1.0,kgs,8,,,
2024-07-22,Pull Up,Back,1.0,kgs,9,,,
2024-07-22,Pull Up,Back,1.0,kgs,8,,,
2024-07-22,Pull Up,Back,1.0,kgs,8,,,
2024-07-25,Overhead Press,Shoulders,5.0,kgs,20,,,
2024-07-25,Overhead Press,Shoulders,15.0,kgs,12,,,
2024-07-25,Overhead Press,Shoulders,25.0,kgs,10,,,
2024-07-25,Overhead Press,Shoulders,35.0,kgs,12,,,
2024-07-25,Overhead Press,Shoulders,45.0,kgs,9,,,
2024-07-25,Overhead Press,Shoulders,45.0,kgs,7,,,
2024-07-25,Overhead Press,Shoulders,45.0,kgs,8,,,
2024-07-25,Chin Up,Back,1.0,kgs,12,,,
2024-07-25,Arnold Dumbbell Flyes,Chest,16.0,kgs,9,,,
2024-07-25,Arnold Dumbbell Flyes,Chest,16.0,kgs,9,,,
2024-07-25,BW lunges,Legs,1.0,kgs,10,,,
2024-07-25,Arnold Dumbbell Flyes,Chest,16.0,kgs,8,,,
2024-07-25,Pistol Squat,Legs,1.0,kgs,7,,,
2024-07-25,Dumbbell Delt Raise,Shoulders,11.0,kgs,10,,,
2024-07-25,Chin Up,Back,1.0,kgs,7,,,
2024-07-29,Seated Dumbbell Press,Shoulders,10.0,kgs,15,,,
2024-07-29,Seated Dumbbell Press,Shoulders,20.0,kgs,12,,,
2024-07-29,Seated Dumbbell Press,Shoulders,22.0,kgs,10,,,
2024-07-29,Seated Dumbbell Press,Shoulders,22.0,kgs,8,,,
2024-07-29,Seated Machine Fly,Chest,60.0,kgs,9,,,
2024-07-29,Seated Machine Fly,Chest,80.0,kgs,8,,,
2024-07-29,Seated Machine Fly,Chest,75.0,kgs,8,,,
2024-07-29,Seated Machine Fly,Chest,70.0,kgs,8,,,
2024-07-29,Seated Row Machine,Back,77.0,kgs,12,,,
2024-07-29,Seated Row Machine,Back,82.0,kgs,11,,,
2024-07-29,Seated Row Machine,Back,77.0,kgs,10,,,
2024-07-29,Glute Drive Machine,Legs,58.0,kgs,10,,,
2024-07-29,Glute Drive Machine,Legs,108.0,kgs,12,,,
2024-07-29,Glute Drive Machine,Legs,138.0,kgs,12,,,
2024-07-29,Glute Drive Machine,Legs,138.0,kgs,12,,,
2024-07-29,Glute Drive Machine,Legs,138.0,kgs,12,,,
2024-07-29,EZ-Bar Preacher Curl,Biceps,31.0,kgs,12,,,
2024-07-29,EZ-Bar Preacher Curl,Biceps,31.0,kgs,8,,,
2024-07-29,EZ-Bar Preacher Curl,Biceps,31.0,kgs,5,,,
2024-08-09,Machine Shoulder Press,Shoulders,32.0,kgs,10,,,
2024-08-09,Machine Shoulder Press,Shoulders,46.0,kgs,12,,,
2024-08-09,Machine Shoulder Press,Shoulders,46.0,kgs,9,,,
2024-08-09,Machine Shoulder Press,Shoulders,41.0,kgs,10,,,
2024-08-09,Machine Shoulder Press,Shoulders,41.0,kgs,7,,,
2024-08-09,Machine Shoulder Press,Shoulders,41.0,kgs,8,,,
2024-08-09,Seated Machine Fly,Chest,60.0,kgs,10,,,
2024-08-09,Seated Machine Fly,Chest,70.0,kgs,10,,,
2024-08-09,Seated Machine Fly,Chest,70.0,kgs,6,,,
2024-08-09,Rear Delt Machine Fly,Shoulders,65.0,kgs,12,,,
2024-08-09,Seated Machine Fly,Chest,65.0,kgs,9,,,
2024-08-09,Rear Delt Machine Fly,Shoulders,65.0,kgs,11,,,
2024-08-09,Cable Parallell Delt Raise,Shoulders,7.5,kgs,10,,,
